long,lat,nro_registro,tipo_activ,comuna,U46,calle,calle_altura,calle_chapa,ubicacion,nombre_cientifico,ancho_acera,estado_plantera,ubicacion_plantera,nivel_plantera,diametro_altura_pecho,altura_arbol,ultima_actualizacion
-58.46845031,-34.68572964,527281,Lineal,8,435,Falucho San Luis,5000,3047.0,Exacta,Caesalpinia gilliesii,7.2,Ocupada,Regular,A nivel,6.0,2.0,2021-10-03
-58.46845031,-34.68572964,527282,Lineal,8,435,Falucho San Luis,5000,3047.0,Exacta,Ligustrum lucidum,7.2,Ocupada,Regular,A nivel,23.0,3.0,2019-01-03
-58.46829149,-34.6858536,527283,Lineal,8,435,Falucho San Luis,5000,3047.0,Exacta,Fraxinus pennsylvanica,7.2,Ocupada,Regular,A nivel,44.0,4.0,2008-07-15
-58.46829149,-34.6858536,527284,Lineal,8,435,Falucho San Luis,5000,3047.0,Exacta,No identificado,7.2,Ocupada,Regular,A nivel,46.0,3.0,2016-11-30
-58.46821213,-34.68591555,527285,Lineal,8,434,Falucho San Luis,5000,3047.0,Exacta,Populus deltoides,7.2,Ocupada,Ochava,A nivel,78.0,12.0,2014-12-28
-58.46779456,-34.68554874,527286,Lineal,8,434,Cafayate,5000,3047.0,Exacta,Ligustrum lucidum,2.8,Ocupada,Regular,A nivel,19.0,4.0,2006-12-22
-58.46787404,-34.68548713,527287,Lineal,8,434,Cafayate,5000,3047.0,Exacta,No identificado,2.8,Ocupada,Regular,Elevada,13.0,3.0,2020-05-10
-58.46787404,-34.68548713,527288,Lineal,8,434,Cafayate,5000,3047.0,LD1,Lagerstroemia indica,2.8,Ocupada,Regular,Elevada,4.0,3.0,2007-11-24
-58.4680311,-34.68536326,527289,Lineal,8,434,Cafayate,5000,3047.0,Exacta,Ficus benjamina,2.8,Ocupada,Regular,A nivel,42.0,6.0,2010-12-02
-58.46818284,-34.68523377,527291,Lineal,8,434,Cafayate,5000,3047.0,Exacta,Ligustrum lucidum,2.8,Ocupada,Regular,A nivel,21.0,2.0,2000-07-18
-58.46832757,-34.68509541,527293,Lineal,8,434,Bergantin EchagÃÂ¼e,6000,3047.0,Exacta,Ficus elastica,7.2,Ocupada,Regular,A nivel,92.0,13.0,2003-10-23
-58.46832757,-34.68509541,527294,Lineal,8,434,Bergantin EchagÃÂ¼e,6000,3047.0,LD1,Lagerstroemia indica,7.2,Ocupada,Regular,A nivel,13.0,3.0,2010-12-29
-58.46832757,-34.68509541,527295,Lineal,8,434,Bergantin EchagÃÂ¼e,6000,3047.0,LD2,Quercus robur,7.2,Ocupada,Regular,A nivel,11.0,4.0,2003-07-14
-58.46976889,-34.68537211,527297,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente LD1,Populus deltoides,3.3,Ocupada,Regular,A nivel,60.0,6.0,2003-11-14
-58.46976889,-34.68537211,527298,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente LD2,Fraxinus pennsylvanica,3.3,Ocupada,Regular,A nivel,42.0,6.0,2018-10-10
-58.46976889,-34.68537211,527299,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente LD3,Fraxinus pennsylvanica,3.3,Ocupada,Regular,A nivel,37.0,6.0,2004-07-05
-58.46967552,-34.68528996,527300,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente Ext,Olea europaea,3.3,Ocupada,Regular,A nivel,56.0,5.0,2009-10-30
-58.46960121,-34.68522458,527301,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente Ext,Olea europaea,3.3,Ocupada,Regular,A nivel,38.0,5.0,2007-03-04
-58.46960121,-34.68522458,527302,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente LD1,Olea europaea,3.3,Ocupada,Regular,A nivel,49.0,5.0,2017-05-21
-58.46952673,-34.68515905,527303,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente Ext,Olea europaea,3.3,Ocupada,Regular,A nivel,44.0,5.0,2000-03-17
-58.46952673,-34.68515905,527304,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente LD1,Populus deltoides,3.3,Ocupada,Regular,A nivel,97.0,7.0,2005-04-07
-58.46952673,-34.68515905,527305,Lineal ,8,434,BergantÃÂ­n Gral. Balcarce,5900,3047.0,Enfrente LD2,Eriobotrya japonica,3.3,Ocupada,Regular,A nivel,15.0,5.0,2018-11-29
-58.4693039,-34.68516543,527306,Lineal ,8,434,Falucho San Luis ,4900,3047.0,LD1,Olea europaea,6,Ocupada,Ochava,A nivel,62.0,5.0,2010-12-31
-58.4693039,-34.68516543,527308,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Melia azedarach,6,Ocupada,Fuera de lÃÂ­nea,A nivel,95.0,6.0,2020-08-23
-58.46922496,-34.68522703,527309,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Arbusto,6,Ocupada,Regular,A nivel,0.0,,2007-10-27
-58.46922496,-34.68522703,527310,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Catalpa bignonioides,6,Ocupada,Fuera de lÃÂ­nea,A nivel,34.0,5.0,2014-06-06
-58.46922496,-34.68522703,527311,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Fraxinus pennsylvanica,6,Ocupada,Fuera de lÃÂ­nea,A nivel,39.0,6.0,2015-01-06
-58.46914584,-34.68528879,527313,Lineal ,8,434,Falucho San Luis ,4900,3047.0,LA1,Ficus benjamina,6,Ocupada,Regular,A nivel,20.0,6.0,2016-09-26
-58.46914584,-34.68528879,527314,Lineal ,8,434,Falucho San Luis ,4900,3047.0,LA2,Fraxinus americana,6,Ocupada,Fuera de lÃÂ­nea,A nivel,46.0,6.0,2015-11-01
-58.46906632,-34.68535085,527315,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ligustrum lucidum,6,Ocupada,Fuera de lÃÂ­nea,A nivel,37.0,3.0,2009-08-18
-58.46906632,-34.68535085,527316,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ligustrum lucidum,6,Ocupada,Fuera de lÃÂ­nea,A nivel,39.0,3.0,2006-02-17
-58.46898692,-34.68541282,527317,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Quercus robur,6,Ocupada,Fuera de lÃÂ­nea,A nivel,26.0,2.0,2021-12-19
-58.4689075,-34.68547481,527318,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ligustrum lucidum,6,Ocupada,Fuera de lÃÂ­nea,A nivel,25.0,6.0,2016-08-30
-58.4689075,-34.68547481,527319,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ligustrum lucidum f. aureovariegata,6,Ocupada,Regular,A nivel,23.0,2.0,2002-08-17
-58.46882831,-34.68553661,527321,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Catalpa bignonioides,6,Ocupada,Regular,Elevada,17.0,2.0,2005-06-16
-58.46882831,-34.68553661,527322,Lineal ,8,434,Falucho San Luis ,4900,3047.0,LA1,Ligustrum lucidum,6,Ocupada,Regular,Elevada,22.0,3.0,2007-05-30
-58.46871034,-34.68563159,527323,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ligustrum lucidum,6,Ocupada,Fuera de lÃÂ­nea,A nivel,23.0,3.0,2006-01-18
-58.46867151,-34.6856619,527324,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ligustrum lucidum,6,Ocupada,Regular,A nivel,38.0,6.0,2002-04-02
-58.46867151,-34.6856619,527325,Lineal ,8,434,Falucho San Luis ,4900,3047.0,LA1,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,43.0,6.0,2000-12-15
-58.46859266,-34.68572344,527327,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ficus benjamina,6,Ocupada,Regular,A nivel,34.0,2.0,2018-05-25
-58.46859266,-34.68572344,527328,Lineal ,8,434,Falucho San Luis ,4900,3047.0,LA1,Ficus benjamina,6,Ocupada,Regular,A nivel,21.0,2.0,2010-08-27
-58.46851318,-34.68578547,527329,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Cupressus sp.,6,Ocupada,Fuera de lÃÂ­nea,A nivel,42.0,4.0,2020-02-09
-58.46851318,-34.68578547,527330,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Ficus benjamina,6,Ocupada,Regular,A nivel,32.0,2.0,2003-10-14
-58.46843391,-34.68584734,527331,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Fraxinus pennsylvanica,6,Ocupada,Fuera de lÃÂ­nea,A nivel,52.0,7.0,2015-07-07
-58.46835426,-34.68590951,527332,Lineal ,8,434,Falucho San Luis ,4900,3047.0,Exacta,Olea europaea,6,Ocupada,Fuera de lÃÂ­nea,A nivel,29.0,3.0,2015-07-06
-58.46827444,-34.68597181,527333,Lineal ,8,434,Falucho San Luis ,4900,3048.0,Exacta,Datura metel,6,Ocupada,Regular,A nivel,10.0,2.0,2000-02-26
-58.46827444,-34.68597181,527334,Lineal ,8,434,Falucho San Luis ,4900,3048.0,LA1,Lagerstroemia indica,6,Ocupada,Regular,A nivel,23.0,3.0,2000-06-15
-58.46827444,-34.68597181,527335,Lineal ,8,434,Falucho San Luis ,4900,3048.0,LA2,Ficus benjamina,6,Ocupada,Ochava,A nivel,58.0,6.0,2008-03-06
-58.46841725,-34.68627188,527336,Lineal ,8,434,Goleta SarandÃÂ­,5900,3048.0,Enfrente Ext,Lagerstroemia indica,3.3,Ocupada,Regular,A nivel,13.0,4.0,2022-03-08
-58.46849176,-34.68633728,527337,Lineal ,8,434,Goleta SarandÃÂ­,5900,3048.0,Enfrente Ext,Lagerstroemia indica,3.3,Ocupada,Regular,A nivel,11.0,5.0,2000-06-20
-58.46849176,-34.68633728,527338,Lineal ,8,434,Goleta SarandÃÂ­,5900,3048.0,Enfrente LA1,Lagerstroemia indica,3.3,Ocupada,Regular,A nivel,11.0,5.0,2021-05-16
-58.46866254,-34.68631209,527339,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Fraxinus americana,6,Ocupada,Ochava,A nivel,47.0,6.0,2011-04-14
-58.46866254,-34.68631209,527340,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,LD1,Lagerstroemia indica,6,Ocupada,Regular,A nivel,10.0,2.0,2008-01-28
-58.46882249,-34.68618778,527342,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Acer negundo,6,Ocupada,Regular,A nivel,57.0,6.0,2005-07-29
-58.46890183,-34.68612613,527343,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Fraxinus americana,6,Ocupada,Fuera de lÃÂ­nea,A nivel,59.0,6.0,2010-08-22
-58.46890183,-34.68612613,527344,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,LD1,Fraxinus americana,6,Ocupada,Fuera de lÃÂ­nea,A nivel,68.0,6.0,2009-03-13
-58.46898147,-34.68606424,527345,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,6.0,2.0,2017-09-15
-58.46913993,-34.68594109,527348,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Ligustrum lucidum,6,Ocupada,Regular,Elevada,30.0,3.0,2008-08-17
-58.46937807,-34.68575532,527350,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Jacaranda mimosifolia,6,Ocupada,Regular,A nivel,25.0,3.0,2000-04-21
-58.46937807,-34.68575532,527351,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,LD1,Ligustrum lucidum f. aureovariegata,6,Ocupada,Regular,A nivel,25.0,3.0,2019-10-26
-58.4694575,-34.6856936,527352,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,20.0,2.0,2002-05-23
-58.4694575,-34.6856936,527353,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,LD1,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,43.0,6.0,2012-05-18
-58.46953699,-34.68563184,527354,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,48.0,7.0,2022-08-19
-58.46953699,-34.68563184,527355,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,LD1,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,53.0,7.0,2008-07-13
-58.46961631,-34.68557021,527356,Lineal ,8,434,Sumaca SantÃÂ­sima Trinidad,5000,3048.0,Exacta,Fraxinus pennsylvanica,6,Ocupada,Regular,A nivel,54.0,6.0,2020-05-14
-58.47157261,-34.68534191,527363,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Fraxinus pennsylvanica,7.2,Ocupada,,,57.0,7.0,2002-09-15
-58.47157261,-34.68534191,527364,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,LA1,Fraxinus pennsylvanica,7.2,Ocupada,,,55.0,5.0,2021-01-23
-58.47157261,-34.68534191,527365,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,LA2,Platanus x acerifolia,7.2,Ocupada,,,55.0,13.0,2016-06-23
-58.47149366,-34.68540377,527366,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,No identificado,7.2,Ocupada,,,49.0,3.0,2011-12-15
-58.47133552,-34.68552767,527367,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Robinia pseudoacacia,7.2,Ocupada,,,43.0,7.0,2010-01-16
-58.47133552,-34.68552767,527368,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Manihot grahamii,7.2,Ocupada,,,21.0,4.0,2003-01-09
-58.47133552,-34.68552767,527369,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Robinia pseudoacacia,7.2,Ocupada,,,30.0,7.0,2007-04-04
-58.47133552,-34.68552767,527370,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Robinia pseudoacacia,7.2,Ocupada,,,22.0,4.0,2003-04-16
-58.47133552,-34.68552767,527371,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Robinia pseudoacacia,7.2,Ocupada,,,41.0,7.0,2018-03-08
-58.47125585,-34.6855901,527372,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Tilia x moltkei,7.2,Ocupada,,,20.0,6.0,2016-10-10
-58.471176,-34.68565264,527373,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Nerium oleander,7.2,Ocupada,,,27.0,4.0,2018-08-10
-58.471176,-34.68565264,527374,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3048.0,Exacta,Fraxinus pennsylvanica,7.2,Ocupada,,,41.0,9.0,2009-08-24
-58.471176,-34.68565264,527375,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3049.0,Exacta,No identificado,7.2,Ocupada,,,28.0,3.0,2015-11-09
-58.471176,-34.68565264,527376,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3049.0,Exacta,Araucaria heterophylla,7.2,Ocupada,,,35.0,16.0,2018-07-30
-58.471176,-34.68565264,527377,Lineal,8,434,"De la Torre, Lisandro Av.",4800,3049.0,Exacta,Prunus persica,7.2,Ocupada,,,21.0,4.0,2015-02-04
-58.47093599,-34.6855707,527378,Lineal,8,434,Fragata 25 de Mayo,6000,3049.0,LA2,No identificado,4.4,Ocupada,,,29.0,6.0,2016-09-21
-58.47093599,-34.6855707,527379,Lineal,8,434,Fragata 25 de Mayo,6001,3049.0,LA1,Lagerstroemia indica,4.4,Ocupada,,,17.0,4.0,2022-12-10
-58.47093599,-34.6855707,527380,Lineal,8,434,Fragata 25 de Mayo,6002,3049.0,Exacta,Bauhinia forficata,4.4,Ocupada,,,23.0,7.0,2021-08-04
-58.47093599,-34.6855707,527381,Lineal,8,434,Fragata 25 de Mayo,6003,3049.0,Exacta,Ligustrum lucidum f. aureovariegata,4.4,Ocupada,,,13.0,3.0,2010-01-02
-58.47081157,-34.68545978,527382,Lineal,8,434,Fragata 25 de Mayo,6004,3049.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,,,42.0,9.0,2020-04-16
-58.47081157,-34.68545978,527383,Lineal,8,434,Fragata 25 de Mayo,6005,3049.0,Exacta,Fraxinus pennsylvanica,4.4,Ocupada,,,29.0,6.0,2013-02-19
-58.47087155,-34.68525335,527384,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4800,3049.0,Exacta,Tilia x moltkei,3.2,Ocupada,,,34.0,5.0,2005-06-10
-58.47095105,-34.68519166,527385,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4800,3049.0,Exacta,Ligustrum lucidum,3.2,Ocupada,,,23.0,4.0,2000-04-14
-58.47095105,-34.68519166,527386,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4800,3049.0,LD1,Ligustrum lucidum,3.2,Ocupada,,,25.0,4.0,2018-10-27
-58.47103031,-34.68513015,527387,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4800,3049.0,Exacta,Tilia x moltkei,3.2,Ocupada,,,34.0,9.0,2013-04-09
-58.47111024,-34.68506812,527388,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4800,3049.0,Exacta,Ligustrum lucidum,3.2,Ocupada,,,25.0,3.0,2014-09-26
-58.47118968,-34.68500647,527389,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4800,3049.0,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,,,9.0,5.0,2019-09-23
-58.47057161,-34.68548544,527390,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4900,3049.0,Exacta,Eriobotrya japonica,2.8,Ocupada,,,34.0,5.0,2001-10-13
-58.47057161,-34.68548544,527391,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4900,3049.0,LA1,Eriobotrya japonica,2.8,Ocupada,,,19.0,5.0,2008-03-15
-58.47025738,-34.68572923,527392,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4900,3049.0,Exacta,Ligustrum lucidum,2.8,Ocupada,Regular,Elevada,14.0,4.0,2000-10-08
-58.47017563,-34.68579324,527393,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4900,3049.0,Exacta,Ligustrum lucidum f. aureovariegata,2.8,Ocupada,Regular,A Nivel,37.0,7.0,2008-12-14
-58.47017563,-34.68579324,527394,Lineal,8,434,CaÃÂ±onera AmÃÂ©rica,4900,3049.0,LA1,Erythrina crista-galli,2.8,Ocupada,Ochava,A Nivel,33.0,5.0,2022-12-16
-58.4699617,-34.68647387,527405,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Pinus sp.,4.8,Ocupada,Ochava/Fuera LÃÂ­nea,A Nivel,64.0,14.0,2005-09-18
-58.4698981,-34.68641816,527406,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Lagerstroemia indica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,4.0,5.0,2020-08-03
-58.4698981,-34.68641816,527407,Lineal,8,434,Balandra Carmen,6000,3049.0,LD1,Lagerstroemia indica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,6.0,4.0,2002-03-03
-58.4698981,-34.68641816,527408,Lineal,8,434,Balandra Carmen,6000,3049.0,LD2,Lagerstroemia indica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,4.0,3.0,2021-08-15
-58.46982333,-34.68635266,527409,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Ligustrum lucidum,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,29.0,5.0,2002-11-22
-58.46982333,-34.68635266,527410,Lineal,8,434,Balandra Carmen,6000,3049.0,LD1,Ligustrum lucidum,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,15.0,3.0,2022-01-04
-58.46974834,-34.68628697,527411,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Schinus molle,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,8.0,3.0,2019-08-31
-58.46959887,-34.68615603,527412,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,14.0,4.0,2014-08-17
-58.46959887,-34.68615603,527413,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,13.0,4.0,2018-12-27
-58.46959887,-34.68615603,527414,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,18.0,4.0,2001-12-26
-58.46959887,-34.68615603,527415,Lineal,8,434,Balandra Carmen,6000,3049.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,21.0,4.0,2006-09-11
-58.46959887,-34.68615603,527416,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,18.0,4.0,2016-06-16
-58.46959887,-34.68615603,527417,Lineal,8,434,Balandra Carmen,6000,3050.0,LD1,Fraxinus pennsylvanica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,56.0,5.0,2016-06-10
-58.46959887,-34.68615603,527418,Lineal,8,434,Balandra Carmen,6000,3050.0,LD1,Persea americana,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,31.0,6.0,2019-07-22
-58.46952432,-34.68609073,527419,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Lagerstroemia indica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,14.0,6.0,2004-11-11
-58.46952432,-34.68609073,527420,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Lagerstroemia indica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,12.0,6.0,2022-11-21
-58.46944957,-34.68602525,527421,Lineal,8,434,Balandra Carmen,6000,3050.0,LA1,Fraxinus pennsylvanica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,47.0,8.0,2008-02-07
-58.46944957,-34.68602525,527422,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Fraxinus pennsylvanica,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,57.0,10.0,2001-07-14
-58.46944957,-34.68602525,527423,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Fraxinus excelsior,4.8,Ocupada,Regular,A Nivel,14.0,5.0,2011-07-14
-58.46937431,-34.68595932,527424,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Citrus reticulata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,18.0,3.0,2014-03-05
-58.46937431,-34.68595932,527425,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,15.0,4.0,2015-01-16
-58.46937431,-34.68595932,527426,Lineal,8,434,Balandra Carmen,6000,3050.0,Exacta,Ficus benjamina variegata,4.8,Ocupada,Regular,A Nivel,17.0,4.0,2003-12-18
-58.46937431,-34.68595932,527427,Lineal,8,434,Balandra Carmen,6000,3050.0,LD1,Ficus benjamina,4.8,Ocupada,Fuera de lÃÂ­nea,A Nivel,34.0,4.0,2013-10-19
-58.46937431,-34.68595932,527428,Lineal,8,434,Balandra Carmen,6000,3050.0,LD1,Lagerstroemia indica,4.8,Ocupada,Ochava/Fuera LÃÂ­nea,A Nivel,14.0,3.0,2002-01-25
-58.46988798,-34.6855592,527435,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,Exacta,Cupressus sempervirens,11.2,Ocupada,Regular,A Nivel,23.0,12.0,2020-12-18
-58.46988798,-34.6855592,527436,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,Exacta,Acer buergerianum,11.2,Ocupada,Regular,A Nivel,24.0,5.0,2022-06-20
-58.46996302,-34.68562522,527438,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,Exacta,Ficus benjamina,11.2,Ocupada,Regular,A Nivel,68.0,10.0,2009-06-03
-58.46996302,-34.68562522,527439,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,LA1,Brachychiton populneus,11.2,Ocupada,Regular,A Nivel,6.0,3.0,2012-07-07
-58.47003587,-34.68569288,527440,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,Exacta,Fraxinus pennsylvanica,11.2,Ocupada,Regular,A Nivel,44.0,6.0,2019-03-31
-58.47003587,-34.68569288,527441,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,LA1,Livistrona australis,11.2,Ocupada,Regular,A Nivel,42.0,13.0,2007-09-03
-58.47003587,-34.68569288,527442,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,LA2,Acer buergerianum,11.2,Ocupada,Regular,A Nivel,6.0,5.0,2009-02-14
-58.47003587,-34.68569288,527443,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,LA3,Taxodium distichum,11.2,Ocupada,Regular,A Nivel,44.0,6.0,2005-09-05
-58.47011065,-34.6857587,527444,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,Exacta,No identificado,11.2,Ocupada,Regular,A Nivel,25.0,7.0,2003-09-26
-58.47011065,-34.6857587,527445,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,LA1,Syagrus romanzoffiana,11.2,Ocupada,Regular,A Nivel,28.0,15.0,2012-11-01
-58.46999094,-34.68556401,527446,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,Exacta,Livistrona australis,11.2,Ocupada,Regular,A Nivel,54.0,22.0,2000-01-21
-58.46999094,-34.68556401,527447,Lineal,8,434,BergantÃÂ­n Gral. Balcarce,6000,3050.0,LA1,Taxodium distichum,11.2,Ocupada,Regular,A Nivel,33.0,8.0,2013-02-13
-58.47040735,-34.68630582,527448,Lineal,8,434,"De la Torre, Lisandro Av.",4950,3050.0,EX,Tilia x moltkei,12,Ocupada,Regular,A Nivel,17.0,7.0,2012-09-07
-58.4693695,-34.68706164,527470,Lineal ,8,434,"De la Torre, Lisandro Av.",5000,3050.0,LD1,Persea americana,3.3,Ocupada,Fuera de lÃÂ­nea,A nivel,24.0,6.0,2008-05-01
-58.46944868,-34.68699967,527471,Lineal ,8,434,"De la Torre, Lisandro Av.",5000,3050.0,Exacta,Persea americana,3.3,Ocupada,Fuera de lÃÂ­nea,A nivel,39.0,6.0,2015-10-16
-58.46941243,-34.6867969,527472,Lineal ,8,434,Goleta SarandÃÂ­,6050,3050.0,Enfrente Ext ,Tilia x moltkei,3.3,Ocupada,Regular,A nivel,38.0,3.0,2007-01-26
-58.46926103,-34.6866661,527474,Lineal ,8,434,Goleta SarandÃÂ­,6050,3050.0,Enfrente Ext ,Fraxinus pennsylvanica,3.3,Ocupada,Regular,A nivel,42.0,6.0,2007-08-10
-58.46926103,-34.6866661,527475,Lineal ,8,434,Goleta SarandÃÂ­,6050,3050.0,Enfrente LD,Fraxinus pennsylvanica,3.3,Ocupada,Regular,A nivel,38.0,6.0,2014-12-30
